id_oferty,dzielnica,metraz_m2,liczba_pokoi,pietro,rok_budowy,ma_balkon,ma_miejsce_parkingowe,odleglosc_od_centrum_km,cena_pln
11256,Śródmieście,25.8,2,10,2021,True,True,12.38,620996.0
11257,Praga-Południe,45.9,3,2,1989,False,False,5.91,658820.0
11258,Ochota,60.7,3,8,2002,True,True,8.86,930676.0
11259,Bemowo,33.8,2,5,2014,False,True,3.01,507043.0
11260,Targówek,33.9,2,5,1985,False,True,6.56,513992.0
11261,Mokotów,62.6,3,4,2010,True,False,8.79,1203014.0
11262,Ochota,53.9,3,10,1968,True,False,13.42,662701.0
11263,Targówek,55.7,3,2,1983,True,False,2.06,565925.0
11264,Wilanów,38.3,2,10,1969,False,True,2.64,596103.0
11265,Białołęka,49.9,2,4,2015,True,False,1.45,635191.0
11266,Mokotów,34.7,1,0,1977,True,False,2.26,651886.0
11267,Wola,74.6,4,2,2010,True,True,9.62,1111105.0
11268,Śródmieście,77.8,5,3,2022,True,True,6.51,2097925.0
11269,Mokotów,18.0,1,4,1999,True,False,2.51,317799.0
11270,Bielany,34.6,2,9,2000,True,True,11.46,412613.0
11271,Targówek,22.1,1,8,1995,True,True,5.77,335558.0
11272,Wola,40.7,2,3,1985,True,False,9.54,616427.0
11273,Bielany,53.2,3,2,1996,False,False,6.65,586482.0
11274,Białołęka,23.1,1,9,2004,False,True,6.34,300101.0
11275,Bielany,34.7,1,0,2024,True,False,6.21,608044.0
11276,Bemowo,32.9,1,9,2022,False,False,3.81,479122.0
11277,Bemowo,59.6,4,5,2018,True,True,11.2,1039456.0
11278,Wilanów,56.5,4,6,2019,True,False,1.11,1108513.0
11279,Praga-Południe,39.1,2,9,1995,True,True,5.55,455691.0
11280,Ochota,58.9,4,7,2007,True,True,3.16,1065343.0
11281,Ochota,43.0,2,11,2019,True,False,1.66,678689.0
11282,Wola,49.0,3,0,1990,True,True,5.92,828273.0
11283,Białołęka,91.8,5,11,2023,True,True,6.02,1370191.0
11284,Ursynów,84.5,5,3,1992,False,True,3.07,1195605.0
11285,Wilanów,26.4,1,10,2004,True,False,18.19,453783.0
11286,Bemowo,73.3,4,4,2010,True,False,11.15,979194.0
11287,Wola,72.9,4,1,2022,False,True,7.49,1395810.0
11288,Ursynów,29.7,2,0,1979,False,False,8.76,401247.0
11289,Ochota,73.0,4,7,2012,True,True,4.68,1505575.0
11290,Praga-Południe,88.8,5,5,1999,True,False,5.71,1015571.0
11291,Bielany,30.3,1,4,1981,True,True,6.56,334273.0
11292,Bemowo,34.8,1,8,2013,True,False,6.65,599915.0
11293,Wola,77.4,4,10,2001,True,False,10.06,1241514.0
11294,Mokotów,61.0,4,10,2007,True,False,7.89,1042952.0
11295,Ursynów,67.1,4,1,1985,False,True,9.02,886180.0
11296,Bielany,62.5,2,9,1996,True,False,4.53,849383.0
11297,Bemowo,63.6,3,11,2005,False,True,5.53,1024621.0
11298,Ochota,25.8,1,7,1991,False,False,5.66,310477.0
11299,Białołęka,78.0,5,10,1975,False,True,3.96,975698.0
11300,Ursynów,80.7,4,9,2023,True,True,1.19,1654236.0
11301,Ochota,50.0,3,8,1998,False,True,0.92,908161.0
11302,Bemowo,54.0,3,0,2011,True,True,2.27,903648.0
11303,Ursynów,21.3,1,6,1992,True,False,2.57,319243.0
11304,Wilanów,66.3,3,7,1988,True,False,3.26,1284993.0
11305,Bielany,67.6,4,2,1991,True,False,5.68,969926.0
11306,Bemowo,53.6,3,3,1991,False,False,10.99,769658.0
11307,Wilanów,79.7,4,2,2000,False,False,1.6,1229697.0
11308,Targówek,47.7,2,6,2000,True,True,4.18,751143.0
11309,Wola,67.4,3,8,1997,True,True,7.91,1043964.0
11310,Bielany,32.6,1,2,1968,True,True,8.72,397739.0
11311,Ursynów,54.5,3,5,1997,True,True,7.1,950987.0
11312,Białołęka,51.2,3,7,1972,False,True,5.18,505244.0
11313,Ochota,60.0,3,5,1967,True,True,7.75,1016174.0
11314,Mokotów,46.9,3,1,2021,False,True,1.8,1033241.0
11315,Ochota,52.1,3,6,2004,True,True,7.61,907104.0
11316,Ursynów,73.2,4,1,2007,True,False,9.22,949748.0
11317,Ochota,45.4,2,1,1991,True,True,7.81,692473.0
11318,Wola,19.7,1,1,2020,True,False,4.77,343509.0
11319,Bemowo,93.5,5,10,2006,True,False,4.79,1196540.0
11320,Wilanów,85.4,5,0,2013,False,False,2.1,1758800.0
11321,Mokotów,26.6,2,10,1989,False,True,5.08,429915.0
11322,Śródmieście,70.2,4,0,2023,True,True,6.69,1686423.0
11323,Ursynów,43.9,1,6,2016,True,True,7.27,725057.0
11324,Praga-Południe,60.8,3,11,2017,True,True,6.07,916212.0
11325,Śródmieście,61.5,3,4,1972,True,True,0.5,1350745.0
11326,Ochota,49.8,3,10,1981,True,False,3.22,689265.0
11327,Ursynów,37.8,2,2,1982,True,False,7.53,554969.0
11328,Wilanów,39.8,3,0,1981,False,False,10.11,534585.0
11329,Targówek,34.8,2,10,2018,True,True,3.67,545936.0
11330,Wilanów,36.7,2,9,1955,False,True,13.91,389139.0
11331,Praga-Południe,53.5,4,5,1961,True,False,4.78,680879.0
11332,Mokotów,39.3,2,10,1981,False,True,5.07,711815.0
11333,Wilanów,70.0,5,0,1975,True,False,2.73,1229869.0
11334,Białołęka,87.7,5,8,1978,True,False,3.79,1045854.0
11335,Targówek,42.2,2,1,2015,False,True,1.4,644222.0
11336,Śródmieście,60.3,3,0,2001,True,True,4.4,76583.50948380723
11337,Bemowo,66.0,3,11,1951,True,False,14.82,478738.0
11338,Wola,65.4,4,6,1993,True,True,5.86,1182854.0
11339,Białołęka,56.7,4,5,1991,False,True,1.8,732334.0
11340,Targówek,71.3,5,5,1966,False,True,5.09,669903.0
11341,Bemowo,65.6,4,4,2008,True,True,6.85,873933.0
11342,Bemowo,27.8,2,10,2009,True,False,4.99,437249.0
11343,Ursynów,74.1,4,3,2010,False,False,2.01,1254617.0
11344,Targówek,74.5,4,10,2011,True,True,5.04,940205.0
11345,Mokotów,38.2,3,3,1950,True,False,6.2,506667.0
11346,Ochota,55.8,3,2,2022,True,False,8.81,937520.0
11347,Praga-Południe,70.0,4,9,2015,True,False,10.02,863704.0
11348,Praga-Południe,50.4,3,7,2020,True,False,7.46,804265.0
11349,Śródmieście,78.6,5,6,1952,True,True,8.84,1262586.0
11350,Śródmieście,107.0,6,8,2021,True,True,2.86,2467220.0
11351,Praga-Południe,37.7,3,0,2015,True,False,8.06,504339.0
11352,Wilanów,24.6,2,6,2017,True,False,9.77,489702.0
11353,Mokotów,61.7,4,9,1963,True,False,2.0,893615.0
11354,Wilanów,70.9,4,3,2011,False,False,8.57,8568834.74013604
11355,Wilanów,49.9,3,6,2023,True,False,10.76,944337.0
11356,Wola,87.0,5,11,2008,True,True,7.98,1557936.0
11357,Bielany,25.6,1,0,2002,False,True,3.89,383473.0
11358,Ochota,70.2,4,4,2022,True,True,8.85,1278998.0
11359,Wola,41.7,2,2,1994,True,False,7.86,592755.0
11360,Ursynów,92.8,5,4,2004,True,False,4.3,1346175.0
11361,Bielany,98.8,5,3,1996,False,False,21.19,1076285.0
11362,Bielany,38.1,2,1,2021,False,False,1.54,541717.0
11363,Targówek,42.9,2,10,1961,False,False,6.96,532443.0
11364,Mokotów,73.9,3,3,1998,False,False,0.94,1414985.0
11365,Mokotów,46.5,3,2,2009,True,False,6.46,732763.0
11366,Bielany,54.0,3,0,2014,True,True,4.35,1010232.0
11367,Wilanów,55.6,4,11,2003,True,False,9.73,945962.0
11368,Targówek,18.0,1,9,2020,True,False,4.98,295941.0
11369,Ochota,54.7,3,7,2022,True,True,8.1,980154.0
11370,Bielany,39.8,2,4,1960,True,True,4.8,491079.0
11371,Białołęka,44.2,2,3,1991,True,False,7.32,499430.0
11372,Śródmieście,86.8,5,9,1954,False,True,11.56,1001946.0
11373,Śródmieście,27.4,2,11,1986,True,False,6.49,561503.0
11374,Wola,72.9,5,4,2000,True,True,3.67,1245780.0
11375,Ursynów,48.9,2,3,2020,True,False,4.43,875052.0
11376,Śródmieście,48.8,3,2,2017,True,False,1.04,1295263.0
11377,Bemowo,72.4,3,4,1967,True,True,9.17,817656.0
11378,Wola,62.5,3,3,1963,True,True,3.96,879443.0
11379,Śródmieście,67.6,3,0,2003,True,False,6.14,1509367.0
11380,Ursynów,76.3,4,11,2000,False,False,0.85,1106556.0
11381,Wilanów,47.7,2,2,1981,False,False,5.21,836872.0
11382,Wilanów,41.5,3,9,2020,True,True,11.14,747711.0
11383,Mokotów,31.1,2,9,2021,True,True,6.56,684548.0
11384,Mokotów,36.8,2,7,1991,True,True,21.88,459779.0
11385,Ochota,119.9,6,6,2019,False,False,3.94,22923902.374831907
11386,Bielany,82.4,5,1,1990,True,True,6.33,1302211.0
11387,Białołęka,25.3,2,0,2011,True,True,5.62,380149.0
11388,Mokotów,25.9,1,2,1996,False,True,9.25,460624.0
11389,Targówek,65.6,3,4,1967,True,True,5.47,643355.0
11390,Śródmieście,67.0,4,9,2021,True,False,3.76,1527740.0
11391,Targówek,67.1,3,10,1995,True,True,6.01,922964.0
11392,Ursynów,49.4,2,11,2011,True,False,6.62,698585.0
11393,Mokotów,52.2,3,0,1988,True,False,8.44,878189.0
11394,Białołęka,62.2,3,2,1953,True,True,6.64,606086.0
11395,Ursynów,56.9,3,2,1964,False,False,13.93,514447.0
11396,Bemowo,18.0,1,4,1997,True,False,18.15,223871.0
11397,Bemowo,49.9,3,2,2009,True,False,4.06,671647.0
11398,Targówek,36.3,2,8,1986,True,True,9.83,390746.0
11399,Bielany,58.9,3,0,2009,False,True,8.51,889304.0
11400,Wola,120.7,6,3,2009,True,True,1.1,2616517.0
11401,Bielany,63.1,4,9,2010,True,False,12.29,841609.0
11402,Wilanów,48.1,4,9,1997,True,False,3.15,760583.0
11403,Ochota,75.3,5,3,2020,False,False,3.03,1344836.0
11404,Bielany,65.6,4,0,1997,True,True,6.51,910619.0
11405,Ochota,64.2,3,1,1994,True,True,8.22,1112565.0
11406,Ochota,68.4,4,10,1975,True,False,8.07,865203.0
11407,Białołęka,100.2,6,0,1984,False,False,5.95,1280230.0
11408,Mokotów,30.1,1,5,1957,True,False,5.62,393746.0
11409,Białołęka,65.4,4,2,2006,True,True,5.57,846619.0
11410,Ochota,34.6,2,6,1979,False,True,5.69,400610.0
11411,Ursynów,67.2,4,4,1984,False,True,6.95,862131.0
11412,Bemowo,34.8,1,8,2013,True,True,10.04,528499.0
11413,Ochota,45.8,3,6,1985,False,True,9.08,650959.0
11414,Białołęka,48.5,2,3,1978,True,True,9.59,599307.0
11415,Ursynów,76.5,4,4,1972,True,True,7.62,1174942.0
11416,Białołęka,75.2,4,4,2013,False,True,8.48,986080.0
11417,Bielany,27.6,1,10,1968,True,True,6.49,355937.0
11418,Śródmieście,56.2,4,4,1994,True,False,8.57,1172451.0
11419,Targówek,39.4,2,9,1998,True,True,6.93,551165.0
11420,Wola,27.3,2,8,2009,True,False,1.12,459370.0
11421,Wilanów,50.2,2,9,2006,True,False,1.94,932652.0
11422,Białołęka,48.2,2,2,2015,True,False,5.82,492058.0
11423,Wola,108.4,6,5,1957,False,False,2.25,1275048.0
11424,Praga-Południe,64.5,4,7,1983,True,True,6.33,683373.0
11425,Białołęka,24.7,1,10,1982,True,False,7.88,287782.0
11426,Śródmieście,42.6,2,8,1969,False,False,8.28,768026.0
11427,Wola,77.5,5,6,1982,True,False,5.73,1047144.0
11428,Wilanów,100.9,5,11,1984,True,True,7.93,1591568.0
11429,Ochota,20.1,2,2,1999,True,True,9.8,341533.0
11430,Białołęka,18.0,1,0,2007,True,True,10.37,220635.0
11431,Mokotów,96.2,6,3,1989,True,False,9.99,1481207.0
11432,Targówek,63.6,3,5,2010,True,False,6.98,917521.0
11433,Śródmieście,35.9,2,2,1986,True,True,3.41,741687.0
11434,Wola,66.8,4,0,1983,True,False,1.89,995672.0
11435,Śródmieście,18.0,1,5,2000,True,False,5.73,358798.0
11436,Ursynów,55.1,3,0,1954,False,True,5.39,537560.0
11437,Wilanów,62.2,3,8,1962,False,False,9.87,72933.21921748933
11438,Targówek,75.3,5,10,1992,True,False,3.81,1041895.0
11439,Ochota,32.7,1,11,2022,True,True,7.15,592672.0
11440,Białołęka,56.9,4,0,2011,False,False,1.12,884769.0
11441,Białołęka,34.6,1,5,1963,True,True,5.46,379136.0
11442,Białołęka,60.6,3,0,2017,False,False,5.53,840005.0
11443,Targówek,35.3,2,11,2011,True,False,3.73,523678.0
11444,Mokotów,46.0,2,6,2004,False,False,1.36,757801.0
11445,Praga-Południe,33.1,2,2,2016,True,True,3.6,585136.0
11446,Bemowo,69.3,3,5,1991,True,True,14.11,883019.0
11447,Bielany,73.9,5,6,1977,True,True,3.55,1147132.0
11448,Wola,49.8,3,0,1998,True,False,17.68,548145.0
11449,Mokotów,55.8,3,0,2001,True,True,3.98,1068424.0
11450,Ochota,23.1,1,4,2000,True,False,1.8,366153.0
11451,Wola,48.4,3,5,2002,True,True,3.67,824876.0
11452,Białołęka,53.9,3,8,2022,True,True,3.71,944966.0
11453,Śródmieście,112.7,6,0,2020,True,True,2.16,2940524.0
11454,Ochota,30.5,2,3,2019,True,False,4.91,454100.0
11455,Wola,87.2,4,9,2015,True,False,2.68,1525348.0
11456,Wilanów,76.9,5,7,2022,True,True,5.7,1730123.0
11457,Białołęka,61.2,3,9,1964,True,True,3.53,641041.0
11458,Wola,93.7,6,8,1980,True,False,13.82,1066756.0
11459,Śródmieście,63.2,4,2,1997,True,True,14.85,1170381.0
11460,Wilanów,63.6,3,10,2017,True,False,24.66,881916.0
11461,Białołęka,53.8,3,1,1998,True,False,7.54,591423.0
11462,Praga-Południe,81.9,5,3,2012,True,False,8.34,1147980.0
11463,Mokotów,79.1,4,1,1969,True,False,6.33,1148183.0
11464,Ursynów,41.2,3,0,1979,False,False,3.76,551682.0
11465,Bielany,26.0,2,11,2011,True,False,6.66,283421.0
11466,Targówek,50.5,3,2,1971,True,False,10.0,531854.0
11467,Bielany,37.4,2,6,1987,True,False,8.95,453955.0
11468,Ochota,53.6,2,0,1980,True,True,5.68,848775.0
11469,Bielany,82.2,4,1,1987,True,False,6.2,997325.0
11470,Białołęka,44.9,3,0,2010,True,True,2.34,647950.0
11471,Praga-Południe,54.1,3,7,1988,False,False,6.06,687183.0
11472,Ursynów,56.3,2,4,2001,False,False,2.89,954879.0
11473,Mokotów,73.7,4,7,1964,False,True,8.76,877199.0
11474,Mokotów,18.0,1,2,2015,True,True,8.62,350046.0
11475,Śródmieście,41.7,2,11,1989,True,False,12.28,807047.0
11476,Targówek,59.6,4,6,2006,True,False,3.83,883922.0
11477,Wola,81.4,5,7,2011,False,False,0.97,1567598.0
11478,Praga-Południe,44.2,3,5,1976,True,False,6.88,477689.0
11479,Wola,18.0,1,6,2019,True,True,7.96,364162.0
11480,Ursynów,68.6,4,11,2005,True,False,7.61,930851.0
11481,Bielany,41.0,3,1,1993,True,True,1.61,646353.0
11482,Mokotów,28.8,2,7,1973,False,False,15.77,320221.0
11483,Ursynów,41.3,2,4,2022,True,True,9.02,656789.0
11484,Bielany,50.9,3,6,2012,True,False,8.87,583832.0
11485,Mokotów,41.7,2,0,1975,True,True,9.1,517605.0
11486,Bielany,18.0,1,4,1986,False,True,4.59,279740.0
11487,Targówek,74.7,4,0,2015,True,False,1.0,917285.0
11488,Praga-Południe,83.0,4,11,2009,False,True,7.66,1176518.0
11489,Wilanów,69.3,4,7,2013,True,True,5.7,1272192.0
11490,Ochota,30.0,1,3,1994,False,False,10.89,356244.0
11491,Ursynów,50.6,4,3,2010,True,False,7.21,814336.0
11492,Ursynów,54.9,3,1,1990,True,True,0.5,920922.0
11493,Wilanów,68.2,4,4,1976,True,False,3.6,1101832.0
11494,Bemowo,69.7,4,0,2006,True,False,1.91,1188175.0
11495,Białołęka,38.8,3,8,2023,True,True,3.41,587539.0
11496,Targówek,56.8,2,4,1984,False,True,10.31,756507.0
11497,Targówek,65.1,4,5,1995,True,True,8.76,744298.0
11498,Wilanów,87.0,5,1,2008,True,False,2.64,1525484.0
11499,Wola,70.5,4,9,2000,True,True,3.51,1268399.0
11500,Bielany,72.4,5,9,2017,True,True,8.52,1128406.0
11501,Białołęka,56.8,3,0,2013,False,False,9.74,599722.0
11502,Praga-Południe,86.0,5,3,1959,True,False,6.5,883654.0
11503,Praga-Południe,64.0,4,6,2024,False,True,4.04,1129329.0
11504,Wilanów,36.1,3,5,2012,False,False,13.39,540153.0
11505,Targówek,85.9,4,9,2018,True,True,8.08,1005278.0
11506,Praga-Południe,70.4,4,0,2007,True,True,1.36,933677.0
11507,Bemowo,45.3,3,0,2018,False,False,25.0,589277.0
11508,Ursynów,44.5,3,7,1966,True,False,17.25,547191.0
11509,Śródmieście,61.5,3,3,1987,True,True,9.17,112343.22788347637
11510,Ochota,65.2,3,4,2019,True,False,6.31,1167831.0
11511,Wilanów,59.3,3,6,1975,True,False,5.43,960606.0
11512,Wola,61.8,4,7,1961,False,True,3.79,995881.0
11513,Bielany,92.4,5,9,2014,True,False,9.26,1151458.0
11514,Ochota,78.6,3,6,2017,True,True,3.24,1353834.0
11515,Bielany,59.2,4,1,1971,False,False,2.21,844112.0
11516,Mokotów,75.7,4,3,2017,False,False,6.95,1124342.0
11517,Ochota,32.3,1,9,2009,True,True,2.94,592433.0
11518,Śródmieście,63.8,2,11,1999,False,True,3.38,1398532.0
11519,Targówek,94.8,6,0,2016,True,True,9.96,1440957.0
11520,Bemowo,50.2,3,9,1992,False,True,8.21,680725.0
11521,Ursynów,36.4,2,8,1974,True,True,3.14,526272.0
11522,Ursynów,40.7,3,2,1982,True,True,16.17,470587.0
11523,Bemowo,31.0,2,11,1998,True,False,6.41,380560.0
11524,Białołęka,37.7,3,2,1999,True,True,4.22,512860.0
11525,Mokotów,46.8,2,9,2015,False,False,3.84,917141.0
11526,Bielany,24.1,1,8,2014,True,False,3.19,364234.0
11527,Śródmieście,55.3,2,9,2003,False,False,8.27,1176186.0
11528,Praga-Południe,74.9,4,2,2014,False,False,3.51,1127493.0
11529,Ochota,35.0,2,7,1974,True,True,5.51,544654.0
11530,Mokotów,88.4,5,1,1958,False,True,5.36,1236972.0
11531,Wilanów,66.2,4,2,2018,True,False,3.37,1257776.0
11532,Ochota,77.7,5,1,1961,False,False,3.45,1175808.0
11533,Śródmieście,40.5,3,0,1979,True,False,2.2,850744.0
11534,Wola,73.8,5,1,2009,True,False,9.45,1157295.0
11535,Wola,31.0,2,7,1991,True,False,7.61,547106.0
11536,Mokotów,74.6,4,8,2019,True,False,5.33,1456574.0
11537,Targówek,58.8,3,1,1983,True,False,3.02,611553.0
11538,Śródmieście,67.2,3,6,1952,True,True,8.49,1077479.0
11539,Śródmieście,29.1,2,4,1983,False,True,7.89,583681.0
11540,Bemowo,35.3,2,2,2002,True,False,11.81,530173.0
11541,Targówek,68.1,4,8,1989,True,True,8.77,1105215.0
11542,Bielany,34.1,2,5,2000,True,True,2.96,542473.0
11543,Bielany,65.2,4,10,2019,True,True,3.94,1165710.0
11544,Praga-Południe,24.9,1,0,2020,True,False,12.17,300587.0
11545,Ursynów,73.7,4,4,1981,False,True,2.43,980375.0
11546,Wola,27.9,2,6,1995,False,False,7.13,341777.0
11547,Wilanów,67.2,3,3,2001,True,True,8.69,1268594.0
11548,Bielany,68.8,4,7,2022,True,True,8.54,1224641.0
11549,Targówek,39.7,3,9,2024,True,True,2.51,696870.0
11550,Śródmieście,67.8,3,4,1978,True,True,5.32,1381783.0
11551,Wilanów,60.7,4,8,2011,True,False,2.5,1302397.0
11552,Bielany,43.1,2,8,1989,False,True,3.93,800448.0
11553,Śródmieście,32.8,2,8,1951,True,True,5.64,529855.0
11554,Bielany,18.0,1,0,1951,False,False,9.07,111413.0
11555,Wola,62.7,4,1,1995,True,False,8.32,986028.0
11556,Ochota,20.6,2,2,1997,True,True,6.21,370857.0
11557,Bielany,57.1,4,3,1953,True,True,5.19,554385.0
11558,Targówek,49.2,3,9,2009,True,False,6.31,721276.0
11559,Bielany,69.9,4,8,1983,True,False,6.93,852964.0
11560,Ursynów,48.4,2,9,2001,False,True,4.72,775097.0
11561,Wilanów,47.8,3,5,1983,True,False,0.5,782743.0
11562,Wilanów,71.1,4,0,1971,False,True,3.79,1057375.0
11563,Wola,62.4,3,11,1991,True,True,5.64,948608.0
11564,Targówek,62.0,4,8,1978,True,False,8.63,752797.0
11565,Bemowo,65.3,3,5,2000,True,False,4.02,881716.0
11566,Targówek,21.2,1,3,1975,True,True,3.65,281769.0
11567,Wilanów,71.6,3,3,1998,True,False,0.86,1362952.0
11568,Ursynów,68.5,4,2,1970,True,True,5.96,819249.0
11569,Ochota,32.6,2,6,2008,True,True,5.96,568410.0
11570,Wola,49.6,3,2,2012,True,True,2.08,991680.0
11571,Bemowo,54.1,3,1,1965,True,True,8.25,748060.0
11572,Ursynów,52.0,3,9,1995,True,False,5.57,870333.0
11573,Ursynów,62.3,3,7,1961,True,False,2.42,703945.0
11574,Mokotów,86.5,5,3,2004,False,True,4.3,1621836.0
11575,Wola,78.8,5,7,1980,True,False,5.19,912811.0
11576,Targówek,26.1,2,0,1999,False,False,3.1,369498.0
11577,Śródmieście,68.7,4,4,1999,True,False,11.46,1394714.0
11578,Ochota,84.2,4,8,2021,True,False,3.5,1146882.0
11579,Śródmieście,63.5,3,0,2001,True,True,1.42,1494371.0
11580,Targówek,79.0,4,10,2003,False,False,2.24,942527.0
11581,Targówek,99.3,6,3,1991,True,False,6.73,1167099.0
11582,Wola,77.5,5,5,2022,False,False,8.32,1201534.0
11583,Targówek,60.5,4,9,2013,True,False,6.7,815983.0
11584,Wilanów,78.0,4,7,1982,True,True,8.11,1433706.0
11585,Mokotów,58.2,4,2,2017,True,False,3.99,1068463.0
11586,Bemowo,55.5,3,4,1993,True,True,1.07,795368.0
11587,Targówek,47.3,3,6,2016,True,True,17.16,564608.0
11588,Śródmieście,89.4,5,0,2016,True,True,6.93,2066993.0
11589,Targówek,37.0,2,6,1974,True,False,4.7,426642.0
11590,Mokotów,88.7,5,11,2009,False,True,5.65,1533065.0
11591,Wilanów,66.0,4,10,1983,True,False,16.7,921622.0
11592,Wilanów,24.2,2,7,1983,False,True,3.18,2897825.65424047
11593,Bielany,63.1,4,7,1983,True,False,4.82,709483.0
11594,Wilanów,18.0,1,8,2011,True,True,8.65,356852.0
11595,Bielany,68.8,5,5,1977,False,False,5.68,923024.0
11596,Ursynów,74.5,5,11,1950,False,False,1.44,818691.0
11597,Ochota,42.0,3,5,2010,False,True,14.29,680801.0
11598,Praga-Południe,585.1873407810949,3,1,1972,True,True,14.51,614202.0
11599,Wilanów,98.0,6,2,1965,True,False,7.13,1262427.0
11600,Bemowo,43.9,3,3,1978,True,False,18.47,354824.0
11601,Białołęka,31.7,2,3,1989,True,False,5.93,414447.0
11602,Ursynów,87.6,5,7,1996,True,True,6.6,1444293.0
11603,Wilanów,98.2,5,0,1957,False,False,0.65,1675802.0
11604,Ochota,55.1,1,9,2023,False,True,5.35,1032568.0
11605,Bielany,77.3,4,3,2010,True,False,6.15,1114734.0
11606,Śródmieście,84.5,4,10,1985,True,False,10.91,1552202.0
11607,Białołęka,38.7,3,11,1985,False,True,5.35,472683.0
11608,Ochota,44.3,2,10,1994,True,False,4.58,659568.0
11609,Ochota,82.1,4,10,2005,True,False,2.78,1298099.0
11610,Wilanów,92.1,5,3,1969,True,False,3.1,1225461.0
11611,Ursynów,67.4,3,0,1974,True,True,1.93,932640.0
11612,Białołęka,35.6,2,2,2018,False,True,5.85,496262.0
11613,Wola,98.7,6,4,1980,True,False,6.91,1030060.0
11614,Praga-Południe,43.3,3,5,1989,True,True,6.34,551867.0
11615,Wola,47.6,2,8,2018,True,True,4.0,996189.0
11616,Białołęka,62.5,3,8,2007,False,False,6.06,893797.0
11617,Wola,89.2,4,8,1987,False,True,6.33,1318906.0
11618,Wilanów,73.8,4,10,2008,True,False,5.52,1298522.0
11619,Mokotów,64.1,4,0,1953,True,True,6.04,851791.0
11620,Bielany,65.2,4,11,2011,True,True,5.45,988214.0
11621,Mokotów,56.0,3,8,1997,True,False,14.8,894453.0
11622,Targówek,67.3,4,7,2015,True,False,2.75,1144820.0
11623,Wola,18.0,2,1,2022,True,False,10.89,249069.0
11624,Targówek,48.5,3,10,2021,True,False,0.87,686789.0
11625,Śródmieście,60.3,3,0,2020,True,False,9.27,1113768.0
11626,Bemowo,29.7,1,0,1998,True,True,3.39,461794.0
11627,Śródmieście,63.5,3,11,1988,False,True,8.4,1175307.0
11628,Białołęka,50.5,3,5,1995,True,True,2.78,729216.0
11629,Ochota,93.6,6,8,2009,True,False,7.82,1553522.0
11630,Bielany,89.6,5,6,2019,False,True,3.25,1537413.0
11631,Wola,44.8,2,4,1975,True,True,10.61,530256.0
11632,Ursynów,51.7,3,10,2021,True,False,4.1,857115.0
11633,Bemowo,53.4,3,1,2015,True,True,5.44,732948.0
11634,Praga-Południe,45.1,3,0,2024,True,True,0.5,897053.0
11635,Praga-Południe,59.3,3,1,2019,True,False,2.94,864463.0
11636,Praga-Południe,38.3,3,0,1982,True,True,11.71,377345.0
11637,Wola,30.1,1,2,1965,False,False,3.23,383742.0
11638,Praga-Południe,68.7,4,5,1966,True,False,2.28,837831.0
11639,Wilanów,68.8,3,7,1983,True,True,7.69,1253465.0
11640,Mokotów,37.3,2,2,2004,True,False,5.92,716407.0
11641,Bemowo,74.7,4,9,2015,True,True,17.83,976853.0
11642,Mokotów,41.1,2,8,2020,True,False,3.85,765084.0
11643,Ochota,60.6,3,9,2005,True,False,6.87,1005537.0
11644,Bemowo,73.0,4,4,1951,True,False,7.72,843196.0
11645,Mokotów,54.3,2,6,1973,True,False,3.31,850946.0
11646,Bemowo,65.0,3,7,1964,False,True,17.5,712454.0
11647,Ochota,43.6,3,2,1988,True,True,5.25,657032.0
11648,Targówek,50.7,3,1,1998,False,False,1.89,659412.0
11649,Wilanów,50.5,3,1,1957,True,True,0.75,687481.0
11650,Wola,38.6,2,4,1987,True,True,6.65,708165.0
11651,Wola,51.1,3,0,1973,False,True,2.73,749031.0
11652,Praga-Południe,20.9,1,1,2006,True,False,11.75,301588.0
11653,Wilanów,44.2,1,8,1995,True,True,7.0,766520.0
11654,Śródmieście,48.7,3,6,1997,True,False,1.53,1085319.0
11655,Praga-Południe,49.4,3,5,1993,True,True,4.37,705956.0
11656,Białołęka,49.7,3,8,2022,True,True,5.97,693812.0
11657,Wilanów,53.6,2,6,1976,False,False,5.35,850917.0
11658,Mokotów,65.5,2,10,1999,True,True,9.27,1253687.0
11659,Bemowo,74.2,4,4,2011,False,False,5.48,1245945.0
11660,Śródmieście,40.7,2,8,2001,True,True,2.33,1010147.0
11661,Wilanów,28.5,1,5,2021,True,True,4.29,561020.0
11662,Ochota,32.1,1,5,1989,True,True,5.59,444234.0
11663,Białołęka,44.3,4,10,1995,False,False,6.1,590293.0
11664,Ochota,47.3,2,3,1963,False,False,2.56,540537.0
11665,Wola,38.1,2,11,2004,True,False,6.27,659627.0
11666,Wola,26.5,1,0,1982,True,True,3.17,450276.0
11667,Praga-Południe,45.0,1,4,1971,True,False,8.63,583555.0
11668,Mokotów,59.0,3,10,2000,True,False,9.91,979057.0
11669,Śródmieście,68.1,4,8,2000,True,False,7.26,1370553.0
11670,Bielany,42.7,2,7,1961,False,False,8.86,578162.0
11671,Białołęka,45.9,2,7,2009,True,False,7.59,638841.0
11672,Białołęka,34.6,2,4,2005,True,True,4.47,519041.0
11673,Wilanów,54.3,3,11,1974,True,False,2.57,837797.0
11674,Praga-Południe,36.3,1,8,1996,True,False,6.43,406580.0
11675,Wola,67.6,4,2,2010,True,False,6.59,1106693.0
